# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-10-07 23:20:55 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02336240 S.F. PEACHTREE CREEK JOHNSON RD, NEAR ATLANTA, GA
# -----------------------------------------------------------------------------------
#
# Data provided for site 02336240
#            TS   parameter     Description
#         39623       00065     Gage height, feet
#         39624       00060     Discharge, cubic feet per second
#         39626       00010     Temperature, water, degrees Celsius
#         39627       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#         39628       00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#         39629       00400     pH, water, unfiltered, field, standard units
#         39630       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	39623_00065	39623_00065_cd	39624_00060	39624_00060_cd	39626_00010	39626_00010_cd	39627_00095	39627_00095_cd	39628_00300	39628_00300_cd	39629_00400	39629_00400_cd	39630_63680	39630_63680_cd
USGS	02336240	2020-03-30 10:45	EDT	3.75	A	25.6	A	17.6	A	134	A	9.0	A	7.3	A	2.9	A
USGS	02336240	2020-03-30 11:00	EDT	3.75	A	25.6	A	17.6	A	134	A	9.1	A	7.3	A	2.2	A
USGS	02336240	2020-03-30 11:15	EDT	3.75	A	25.6	A	17.7	A	134	A	9.2	A	7.3	A	2.2	A
USGS	02336240	2020-03-30 11:30	EDT	3.75	A	25.6	A	17.8	A	134	A	9.3	A	7.3	A	2.3	A
USGS	02336240	2020-03-30 11:45	EDT	3.75	A	25.6	A	17.9	A	134	A	9.4	A	7.3	A	2.3	A
USGS	02336240	2020-03-30 12:00	EDT	3.75	A	25.6	A	18.0	A	134	A	9.4	A	7.3	A	2.5	A
USGS	02336240	2020-03-30 12:15	EDT	3.75	A	25.6	A	18.2	A	134	A	9.6	A	7.3	A	2.6	A
USGS	02336240	2020-03-30 12:30	EDT	3.75	A	25.6	A	18.3	A	134	A	9.6	A	7.4	A	2.2	A
USGS	02336240	2020-03-30 12:45	EDT	3.75	A	25.6	A	18.4	A	133	A	9.7	A	7.4	A	2.4	A
USGS	02336240	2020-03-30 13:00	EDT	3.75	A	25.6	A	18.6	A	133	A	9.8	A	7.4	A	2.2	A
USGS	02336240	2020-03-30 13:15	EDT	3.75	A	25.6	A	18.8	A	133	A	9.8	A	7.4	A	2.3	A
USGS	02336240	2020-03-30 13:30	EDT	3.75	A	25.6	A	18.9	A	133	A	9.9	A	7.4	A	2.2	A
USGS	02336240	2020-03-30 13:45	EDT	3.75	A	25.6	A	18.9	A	133	A	9.9	A	7.4	A	2.2	A
USGS	02336240	2020-03-30 14:00	EDT	3.75	A	25.6	A	18.9	A	133	A	10.0	A	7.4	A	2.1	A
USGS	02336240	2020-03-30 14:15	EDT	3.75	A	25.6	A	19.0	A	133	A	10.0	A	7.4	A	2.2	A
USGS	02336240	2020-03-30 14:30	EDT	3.75	A	25.6	A	19.0	A	133	A	10.0	A	7.4	A	2.2	A
USGS	02336240	2020-03-30 14:45	EDT	3.75	A	25.6	A	19.1	A	132	A	10.0	A	7.5	A	2.2	A
USGS	02336240	2020-03-30 15:00	EDT	3.75	A	25.6	A	19.1	A	132	A	10.0	A	7.5	A	2.2	A
USGS	02336240	2020-03-30 15:15	EDT	3.75	A	25.6	A	19.1	A	132	A	10.1	A	7.5	A	2.3	A
USGS	02336240	2020-03-30 15:30	EDT	3.75	A	25.6	A	19.2	A	132	A	10.1	A	7.5	A	2.6	A
USGS	02336240	2020-03-30 15:45	EDT	3.74	A	24.9	A	19.2	A	132	A	10.1	A	7.5	A	2.5	A
USGS	02336240	2020-03-30 16:00	EDT	3.75	A	25.6	A	19.3	A	132	A	10.1	A	7.5	A	2.5	A
USGS	02336240	2020-03-30 16:15	EDT	3.74	A	24.9	A	19.3	A	132	A	10.1	A	7.5	A	2.4	A
USGS	02336240	2020-03-30 16:30	EDT	3.75	A	25.6	A	19.3	A	132	A	10.1	A	7.5	A	2.5	A
USGS	02336240	2020-03-30 16:45	EDT	3.75	A	25.6	A	19.2	A	132	A	10.0	A	7.5	A	2.4	A
USGS	02336240	2020-03-30 17:00	EDT	3.75	A	25.6	A	19.2	A	132	A	10.0	A	7.5	A	2.7	A
USGS	02336240	2020-03-30 17:15	EDT	3.75	A	25.6	A	19.1	A	132	A	9.9	A	7.5	A	2.5	A
USGS	02336240	2020-03-30 17:30	EDT	3.74	A	24.9	A	19.1	A	132	A	9.8	A	7.5	A	2.5	A
USGS	02336240	2020-03-30 17:45	EDT	3.74	A	24.9	A	19.1	A	132	A	9.8	A	7.5	A	2.6	A
USGS	02336240	2020-03-30 18:00	EDT	3.74	A	24.9	A	19.1	A	132	A	9.7	A	7.4	A	3.3	A
USGS	02336240	2020-03-30 18:15	EDT	3.74	A	24.9	A	19.0	A	132	A	9.7	A	7.4	A	2.8	A
USGS	02336240	2020-03-30 18:30	EDT	3.74	A	24.9	A	19.0	A	132	A	9.6	A	7.4	A	2.8	A
USGS	02336240	2020-03-30 18:45	EDT	3.74	A	24.9	A	18.9	A	132	A	9.5	A	7.4	A	2.8	A
USGS	02336240	2020-03-30 19:00	EDT	3.74	A	24.9	A	18.8	A	132	A	9.4	A	7.4	A	3.5	A
USGS	02336240	2020-03-30 19:15	EDT	3.74	A	24.9	A	18.8	A	132	A	9.3	A	7.4	A	3.2	A
USGS	02336240	2020-03-30 19:30	EDT	3.74	A	24.9	A	18.7	A	132	A	9.2	A	7.3	A	3.0	A
USGS	02336240	2020-03-30 19:45	EDT	3.74	A	24.9	A	18.7	A	133	A	9.1	A	7.3	A	2.7	A
USGS	02336240	2020-03-30 20:00	EDT	3.74	A	24.9	A	18.6	A	133	A	9.0	A	7.3	A	2.8	A
USGS	02336240	2020-03-30 20:15	EDT	3.74	A	24.9	A	18.6	A	133	A	8.9	A	7.3	A	2.9	A
USGS	02336240	2020-03-30 20:30	EDT	3.74	A	24.9	A	18.5	A	133	A	8.9	A	7.3	A	2.7	A
USGS	02336240	2020-03-30 20:45	EDT	3.74	A	24.9	A	18.5	A	133	A	8.8	A	7.3	A	3.1	A
USGS	02336240	2020-03-30 21:00	EDT	3.74	A	24.9	A	18.4	A	133	A	8.7	A	7.2	A	2.6	A
USGS	02336240	2020-03-30 21:15	EDT	3.74	A	24.9	A	18.4	A	133	A	8.7	A	7.2	A	2.6	A
USGS	02336240	2020-03-30 21:30	EDT	3.74	A	24.9	A	18.3	A	134	A	8.6	A	7.2	A	2.8	A
USGS	02336240	2020-03-30 21:45	EDT	3.74	A	24.9	A	18.3	A	134	A	8.6	A	7.2	A	2.5	A
USGS	02336240	2020-03-30 22:00	EDT	3.74	A	24.9	A	18.2	A	134	A	8.6	A	7.2	A	2.5	A
USGS	02336240	2020-03-30 22:15	EDT	3.74	A	24.9	A	18.2	A	134	A	8.5	A	7.2	A	2.5	A
USGS	02336240	2020-03-30 22:30	EDT	3.74	A	24.9	A	18.2	A	134	A	8.5	A	7.2	A	2.6	A
USGS	02336240	2020-03-30 22:45	EDT	3.74	A	24.9	A	18.1	A	134	A	8.5	A	7.2	A	2.5	A
USGS	02336240	2020-03-30 23:00	EDT	3.74	A	24.9	A	18.1	A	134	A	8.5	A	7.2	A	2.8	A
USGS	02336240	2020-03-30 23:15	EDT	3.74	A	24.9	A	18.0	A	134	A	8.5	A	7.2	A	2.5	A
USGS	02336240	2020-03-30 23:30	EDT	3.74	A	24.9	A	18.0	A	134	A	8.5	A	7.2	A	2.7	A
USGS	02336240	2020-03-30 23:45	EDT	3.74	A	24.9	A	17.9	A	134	A	8.5	A	7.2	A	2.9	A
USGS	02336240	2020-03-31 00:00	EDT	3.74	A	24.9	A	17.9	A	134	A	8.5	A	7.2	A	2.9	A
USGS	02336240	2020-03-31 00:15	EDT	3.74	A	24.9	A	17.8	A	134	A	8.5	A	7.2	A	3.0	A
USGS	02336240	2020-03-31 00:30	EDT	3.74	A	24.9	A	17.8	A	134	A	8.5	A	7.2	A	2.9	A
USGS	02336240	2020-03-31 00:45	EDT	3.74	A	24.9	A	17.8	A	134	A	8.5	A	7.2	A	2.8	A
USGS	02336240	2020-03-31 01:00	EDT	3.74	A	24.9	A	17.7	A	135	A	8.5	A	7.2	A	3.0	A
USGS	02336240	2020-03-31 01:15	EDT	3.74	A	24.9	A	17.7	A	135	A	8.5	A	7.2	A	2.9	A
USGS	02336240	2020-03-31 01:30	EDT	3.74	A	24.9	A	17.7	A	135	A	8.5	A	7.2	A	2.9	A
USGS	02336240	2020-03-31 01:45	EDT	3.74	A	24.9	A	17.6	A	135	A	8.5	A	7.2	A	3.0	A
USGS	02336240	2020-03-31 02:00	EDT	3.74	A	24.9	A	17.6	A	135	A	8.5	A	7.2	A	2.7	A
USGS	02336240	2020-03-31 02:15	EDT	3.74	A	24.9	A	17.6	A	135	A	8.5	A	7.2	A	3.1	A
USGS	02336240	2020-03-31 02:30	EDT	3.74	A	24.9	A	17.6	A	135	A	8.5	A	7.2	A	3.0	A
USGS	02336240	2020-03-31 02:45	EDT	3.74	A	24.9	A	17.5	A	135	A	8.5	A	7.2	A	2.9	A
USGS	02336240	2020-03-31 03:00	EDT	3.74	A	24.9	A	17.5	A	135	A	8.5	A	7.2	A	3.1	A
USGS	02336240	2020-03-31 03:15	EDT	3.74	A	24.9	A	17.4	A	135	A	8.5	A	7.2	A	3.1	A
USGS	02336240	2020-03-31 03:30	EDT	3.74	A	24.9	A	17.4	A	135	A	8.5	A	7.2	A	2.9	A
USGS	02336240	2020-03-31 03:45	EDT	3.74	A	24.9	A	17.4	A	135	A	8.5	A	7.2	A	3.0	A
USGS	02336240	2020-03-31 04:00	EDT	3.74	A	24.9	A	17.4	A	135	A	8.5	A	7.2	A	3.2	A
USGS	02336240	2020-03-31 04:15	EDT	3.74	A	24.9	A	17.3	A	135	A	8.5	A	7.2	A	3.0	A
USGS	02336240	2020-03-31 04:30	EDT	3.74	A	24.9	A	17.3	A	135	A	8.6	A	7.2	A	3.0	A
USGS	02336240	2020-03-31 04:45	EDT	3.74	A	24.9	A	17.2	A	135	A	8.5	A	7.2	A	3.1	A
USGS	02336240	2020-03-31 05:00	EDT	3.74	A	24.9	A	17.2	A	135	A	8.5	A	7.2	A	3.4	A
USGS	02336240	2020-03-31 05:15	EDT	3.74	A	24.9	A	17.2	A	135	A	8.6	A	7.2	A	2.9	A
USGS	02336240	2020-03-31 05:30	EDT	3.74	A	24.9	A	17.1	A	135	A	8.6	A	7.2	A	2.7	A
USGS	02336240	2020-03-31 05:45	EDT	3.74	A	24.9	A	17.1	A	135	A	8.6	A	7.2	A	2.8	A
USGS	02336240	2020-03-31 06:00	EDT	3.74	A	24.9	A	17.0	A	135	A	8.6	A	7.2	A	2.6	A
USGS	02336240	2020-03-31 06:15	EDT	3.74	A	24.9	A	17.0	A	135	A	8.6	A	7.2	A	2.8	A
USGS	02336240	2020-03-31 06:30	EDT	3.74	A	24.9	A	17.0	A	135	A	8.6	A	7.2	A	2.7	A
USGS	02336240	2020-03-31 06:45	EDT	3.74	A	24.9	A	16.9	A	135	A	8.6	A	7.2	A	2.8	A
USGS	02336240	2020-03-31 07:00	EDT	3.74	A	24.9	A	16.9	A	135	A	8.6	A	7.2	A	2.7	A
USGS	02336240	2020-03-31 07:15	EDT	3.74	A	24.9	A	16.8	A	135	A	8.6	A	7.2	A	2.5	A
USGS	02336240	2020-03-31 07:30	EDT	3.74	A	24.9	A	16.8	A	135	A	8.6	A	7.2	A	2.5	A
USGS	02336240	2020-03-31 07:45	EDT	3.74	A	24.9	A	16.8	A	135	A	8.6	A	7.2	A	2.5	A
USGS	02336240	2020-03-31 08:00	EDT	3.74	A	24.9	A	16.7	A	135	A	8.6	A	7.2	A	2.5	A
USGS	02336240	2020-03-31 08:15	EDT	3.74	A	24.9	A	16.7	A	135	A	8.7	A	7.2	A	2.4	A
USGS	02336240	2020-03-31 08:30	EDT	3.74	A	24.9	A	16.7	A	135	A	8.7	A	7.2	A	2.5	A
USGS	02336240	2020-03-31 08:45	EDT	3.74	A	24.9	A	16.7	A	135	A	8.7	A	7.2	A	2.2	A
USGS	02336240	2020-03-31 09:00	EDT	3.74	A	24.9	A	16.6	A	135	A	8.7	A	7.2	A	2.0	A
USGS	02336240	2020-03-31 09:15	EDT	3.74	A	24.9	A	16.6	A	135	A	8.8	A	7.2	A	2.1	A
USGS	02336240	2020-03-31 09:30	EDT	3.74	A	24.9	A	16.6	A	135	A	8.8	A	7.2	A	2.2	A
USGS	02336240	2020-03-31 09:45	EDT	3.75	A	25.6	A	16.6	A	135	A	8.8	A	7.2	A	2.2	A
USGS	02336240	2020-03-31 10:00	EDT	3.76	A	26.2	A	16.5	A	135	A	8.9	A	7.2	A	2.2	A
USGS	02336240	2020-03-31 10:15	EDT	3.76	A	26.2	A	16.5	A	135	A	8.9	A	7.2	A	2.3	A
USGS	02336240	2020-03-31 10:30	EDT	3.76	A	26.2	A	16.5	A	135	A	8.9	A	7.2	A	2.2	A
USGS	02336240	2020-03-31 10:45	EDT	3.76	A	26.2	A	16.4	A	136	A	8.9	A	7.2	A	2.4	A
USGS	02336240	2020-03-31 11:00	EDT	3.77	A	26.9	A	16.4	A	136	A	8.9	A	7.2	A	5.7	A
USGS	02336240	2020-03-31 11:15	EDT	3.78	A	27.5	A	16.3	A	134	A	9.0	A	7.2	A	7.9	A
USGS	02336240	2020-03-31 11:30	EDT	3.79	A	28.2	A	16.3	A	135	A	9.0	A	7.2	A	4.3	A
USGS	02336240	2020-03-31 11:45	EDT	3.83	A	31.1	A	16.0	A	123	A	9.1	A	7.2	A	21.9	A
USGS	02336240	2020-03-31 12:00	EDT	3.90	A	36.5	A	16.2	A	131	A	9.0	A	7.2	A	15.5	A
USGS	02336240	2020-03-31 12:15	EDT	4.14	A	60.4	A	16.1	A	136	A	9.0	A	7.2	A	24.5	A
USGS	02336240	2020-03-31 12:30	EDT	4.32	A	84.3	A	15.7	A	129	A	9.0	A	7.0	A	80.5	A
USGS	02336240	2020-03-31 12:45	EDT	4.29	A	79.9	A	15.7	A	120	A	9.2	A	7.1	A	60.1	A
USGS	02336240	2020-03-31 13:00	EDT	4.24	A	73.0	A	15.7	A	131	A	9.1	A	7.1	A	49.1	A
USGS	02336240	2020-03-31 13:15	EDT	4.45	A	104	A	15.7	A	126	A	9.2	A	7.2	A	35.1	A
USGS	02336240	2020-03-31 13:30	EDT	4.61	A	129	A	15.7	A	114	A	9.1	A	7.1	A	72.8	A
USGS	02336240	2020-03-31 13:45	EDT	4.56	A	121	A	15.7	A	113	A	9.1	A	7.1	A	78.9	A
USGS	02336240	2020-03-31 14:00	EDT	4.54	A	118	A	15.7	A	124	A	9.1	A	7.1	A	84.4	A
USGS	02336240	2020-03-31 14:15	EDT	4.57	A	122	A	15.8	A	126	A	9.1	A	7.2	A	53.5	A
USGS	02336240	2020-03-31 14:30	EDT	4.60	A	127	A	15.9	A	123	A	9.1	A	7.2	A	63.0	A
USGS	02336240	2020-03-31 14:45	EDT	4.61	A	129	A	16.0	A	120	A	9.1	A	7.2	A	57.5	A
USGS	02336240	2020-03-31 15:00	EDT	4.59	A	126	A	16.0	A	117	A	9.2	A	7.2	A	49.2	A
USGS	02336240	2020-03-31 15:15	EDT	4.56	A	121	A	15.9	A	113	A	9.1	A	7.2	A	39.2	A
USGS	02336240	2020-03-31 15:30	EDT	4.52	A	115	A	15.9	A	112	A	9.2	A	7.2	A	38.4	A
USGS	02336240	2020-03-31 15:45	EDT	4.47	A	107	A	15.9	A	112	A	9.1	A	7.2	A	56.4	A
USGS	02336240	2020-03-31 16:00	EDT	4.45	A	104	A	15.8	A	113	A	9.1	A	7.2	A	40.0	A
USGS	02336240	2020-03-31 16:15	EDT	4.45	A	104	A	15.8	A	112	A	9.1	A	7.1	A	33.9	A
USGS	02336240	2020-03-31 16:30	EDT	4.45	A	104	A	15.7	A	110	A	9.2	A	7.1	A	40.8	A
USGS	02336240	2020-03-31 16:45	EDT	4.42	A	99.5	A	15.7	A	109	A	9.1	A	7.1	A	37.3	A
USGS	02336240	2020-03-31 17:00	EDT	4.40	A	96.6	A	15.7	A	108	A	9.2	A	7.1	A	41.8	A
USGS	02336240	2020-03-31 17:15	EDT	4.37	A	92.0	A	15.7	A	107	A	9.1	A	7.1	A	56.6	A
USGS	02336240	2020-03-31 17:30	EDT	4.34	A	87.3	A	15.7	A	106	A	9.1	A	7.1	A	47.4	A
USGS	02336240	2020-03-31 17:45	EDT	4.32	A	84.3	A	15.6	A	106	A	9.1	A	7.1	A	54.5	A
USGS	02336240	2020-03-31 18:00	EDT	4.32	A	84.3	A	15.6	A	104	A	9.1	A	7.1	A	57.5	A
USGS	02336240	2020-03-31 18:15	EDT	4.32	A	84.3	A	15.6	A	101	A	9.1	A	7.1	A	48.4	A
USGS	02336240	2020-03-31 18:30	EDT	4.31	A	82.8	A	15.5	A	98	A	9.1	A	7.1	A	37.1	A
USGS	02336240	2020-03-31 18:45	EDT	4.30	A	81.4	A	15.5	A	96	A	9.1	A	7.1	A	34.4	A
USGS	02336240	2020-03-31 19:00	EDT	4.28	A	78.5	A	15.5	A	95	A	9.1	A	7.1	A	35.1	A
USGS	02336240	2020-03-31 19:15	EDT	4.26	A	75.7	A	15.4	A	94	A	9.1	A	7.0	A	36.5	A
USGS	02336240	2020-03-31 19:30	EDT	4.24	A	73.0	A	15.4	A	94	A	9.1	A	7.0	A	33.2	A
USGS	02336240	2020-03-31 19:45	EDT	4.21	A	69.1	A	15.4	A	95	A	9.1	A	7.0	A	31.4	A
USGS	02336240	2020-03-31 20:00	EDT	4.18	A	65.3	A	15.3	A	95	A	9.0	A	7.0	A	32.5	A
USGS	02336240	2020-03-31 20:15	EDT	4.16	A	62.8	A	15.3	A	96	A	9.0	A	7.0	A	36.9	A
USGS	02336240	2020-03-31 20:30	EDT	4.14	A	60.4	A	15.3	A	96	A	9.0	A	7.0	A	35.8	A
USGS	02336240	2020-03-31 20:45	EDT	4.12	A	58.1	A	15.2	A	96	A	9.0	A	7.0	A	32.9	A
USGS	02336240	2020-03-31 21:00	EDT	4.10	A	55.9	A	15.2	A	96	A	8.9	A	7.0	A	30.2	A
USGS	02336240	2020-03-31 21:15	EDT	4.08	A	53.7	A	15.1	A	96	A	8.9	A	7.0	A		
USGS	02336240	2020-03-31 21:30	EDT	4.06	A	51.5	A	15.1	A	96	A	8.8	A	7.0	A		
USGS	02336240	2020-03-31 21:45	EDT	4.04	A	49.5	A	15.0	A	96	A	8.9	A	7.0	A		
USGS	02336240	2020-03-31 22:00	EDT	4.03	A	48.4	A	15.0	A	96	A	8.9	A	7.0	A		
USGS	02336240	2020-03-31 22:15	EDT	4.01	A	46.5	A	14.9	A	96	A	8.9	A	7.0	A		
USGS	02336240	2020-03-31 22:30	EDT	4.00	A	45.5	A	14.9	A	97	A	8.9	A	7.0	A		
USGS	02336240	2020-03-31 22:45	EDT	3.99	A	44.5	A	14.8	A	97	A	8.8	A	7.0	A		
USGS	02336240	2020-03-31 23:00	EDT	3.98	A	43.6	A	14.8	A	98	A	8.8	A	7.0	A		
USGS	02336240	2020-03-31 23:15	EDT	3.97	A	42.7	A	14.7	A	98	A	8.8	A	7.0	A		
USGS	02336240	2020-03-31 23:30	EDT	3.96	A	41.7	A	14.6	A	99	A	8.9	A	7.0	A		
USGS	02336240	2020-03-31 23:45	EDT	3.95	A	40.8	A	14.6	A	99	A	8.9	A	7.0	A		
USGS	02336240	2020-04-01 00:00	EDT	3.94	A	40.0	A	14.6	A	99	A	8.9	A	7.0	A		
USGS	02336240	2020-04-01 00:15	EDT	3.93	A	39.1	A	14.5	A	100	A	8.9	A	7.0	A		
USGS	02336240	2020-04-01 00:30	EDT	3.93	A	39.1	A	14.5	A	100	A	8.8	A	6.9	A		
USGS	02336240	2020-04-01 00:45	EDT	3.92	A	38.2	A	14.4	A	100	A	8.8	A	6.9	A		
USGS	02336240	2020-04-01 01:00	EDT	3.91	A	37.4	A	14.4	A	100	A	8.8	A	6.9	A		
USGS	02336240	2020-04-01 01:15	EDT	3.90	A	36.5	A	14.3	A	100	A	8.8	A	6.9	A		
USGS	02336240	2020-04-01 01:30	EDT	3.90	A	36.5	A	14.3	A	100	A	8.8	A	6.9	A		
USGS	02336240	2020-04-01 01:45	EDT	3.89	A	35.7	A	14.2	A	100	A	8.7	A	6.9	A		
USGS	02336240	2020-04-01 02:00	EDT	3.88	A	34.9	A	14.2	A	100	A	8.7	A	6.9	A		
USGS	02336240	2020-04-01 02:15	EDT	3.88	A	34.9	A	14.1	A	100	A	8.7	A	6.9	A		
USGS	02336240	2020-04-01 02:30	EDT	3.87	A	34.1	A	14.0	A	101	A	8.6	A	6.9	A		
USGS	02336240	2020-04-01 02:45	EDT	3.87	A	34.1	A	14.0	A	101	A	8.7	A	6.9	A		
USGS	02336240	2020-04-01 03:00	EDT	3.86	A	33.3	A	14.0	A	101	A	8.7	A	6.9	A		
USGS	02336240	2020-04-01 03:15	EDT	3.86	A	33.3	A	14.0	A	101	A	8.7	A	6.9	A		
USGS	02336240	2020-04-01 03:30	EDT	3.85	A	32.6	A	13.9	A	102	A	8.7	A	6.9	A		
USGS	02336240	2020-04-01 03:45	EDT	3.85	A	32.6	A	13.9	A	102	A	8.7	A	6.9	A		
USGS	02336240	2020-04-01 04:00	EDT	3.85	A	32.6	A	13.8	A	102	A	8.8	A	6.9	A		
USGS	02336240	2020-04-01 04:15	EDT	3.85	A	32.6	A	13.8	A	103	A	8.7	A	6.9	A		
USGS	02336240	2020-04-01 04:30	EDT	3.84	A	31.8	A	13.8	A	103	A	8.8	A	6.9	A		
USGS	02336240	2020-04-01 04:45	EDT	3.84	A	31.8	A	13.7	A	103	A	8.8	A	6.9	A		
USGS	02336240	2020-04-01 05:00	EDT	3.84	A	31.8	A	13.6	A	104	A	8.8	A	6.9	A		
USGS	02336240	2020-04-01 05:15	EDT	3.83	A	31.1	A	13.6	A	104	A	8.8	A	6.9	A		
USGS	02336240	2020-04-01 05:30	EDT	3.83	A	31.1	A	13.5	A	104	A	8.8	A	6.9	A		
USGS	02336240	2020-04-01 05:45	EDT	3.83	A	31.1	A	13.5	A	104	A	8.8	A	6.9	A		
USGS	02336240	2020-04-01 06:00	EDT	3.82	A	30.3	A	13.4	A	105	A	8.8	A	6.9	A		
USGS	02336240	2020-04-01 06:15	EDT	3.82	A	30.3	A	13.4	A	105	A	8.9	A	6.9	A		
USGS	02336240	2020-04-01 06:30	EDT	3.82	A	30.3	A	13.3	A	105	A	8.8	A	6.9	A		
USGS	02336240	2020-04-01 06:45	EDT	3.82	A	30.3	A	13.3	A	106	A	8.8	A	6.9	A		
USGS	02336240	2020-04-01 07:00	EDT	3.82	A	30.3	A	13.2	A	106	A	8.9	A	6.9	A		
USGS	02336240	2020-04-01 07:15	EDT	3.81	A	29.6	A	13.2	A	106	A	8.8	A	6.9	A		
USGS	02336240	2020-04-01 07:30	EDT	3.81	A	29.6	A	13.1	A	107	A	8.9	A	6.9	A		
USGS	02336240	2020-04-01 07:45	EDT	3.81	A	29.6	A	13.1	A	107	A	8.9	A	6.9	A		
USGS	02336240	2020-04-01 08:00	EDT	3.81	A	29.6	A	13.0	A	107	A	9.0	A	6.9	A		
USGS	02336240	2020-04-01 08:15	EDT	3.81	A	29.6	A	13.0	A	107	A	9.0	A	6.9	A		
USGS	02336240	2020-04-01 08:30	EDT	3.80	A	28.9	A	12.9	A	108	A	8.9	A	6.9	A		
USGS	02336240	2020-04-01 08:45	EDT	3.80	A	28.9	A	12.9	A	108	A	9.0	A	6.9	A		
USGS	02336240	2020-04-01 09:00	EDT	3.80	A	28.9	A	12.9	A	108	A	9.0	A	6.9	A		
USGS	02336240	2020-04-01 09:15	EDT	3.80	A	28.9	A	12.9	A	108	A	9.1	A	6.9	A		
USGS	02336240	2020-04-01 09:30	EDT	3.80	A	28.9	A	12.9	A	108	A	9.1	A	6.9	A		
USGS	02336240	2020-04-01 09:45	EDT	3.79	A	28.2	A										
USGS	02336240	2020-04-01 10:00	EDT	3.80	A	28.9	A										
USGS	02336240	2020-04-01 10:15	EDT	3.79	A	28.2	A										
USGS	02336240	2020-04-01 10:30	EDT	3.79	A	28.2	A										
USGS	02336240	2020-04-01 10:45	EDT	3.79	A	28.2	A										
USGS	02336240	2020-04-01 11:00	EDT	3.79	A	28.2	A	13.0	A	110	A	9.3	A			9.7	A
USGS	02336240	2020-04-01 11:15	EDT	3.79	A	28.2	A	13.1	A	110	A	9.4	A			9.6	A
USGS	02336240	2020-04-01 11:30	EDT	3.79	A	28.2	A	13.2	A	110	A	9.4	A	6.8	A	9.3	A
USGS	02336240	2020-04-01 11:45	EDT	3.78	A	27.5	A	13.3	A	110	A	9.5	A	6.9	A	9.8	A
USGS	02336240	2020-04-01 12:00	EDT	3.78	A	27.5	A	13.4	A	110	A	9.5	A	6.9	A	8.9	A
USGS	02336240	2020-04-01 12:15	EDT	3.78	A	27.5	A	13.6	A	111	A	9.6	A	7.0	A	8.9	A
USGS	02336240	2020-04-01 12:30	EDT	3.78	A	27.5	A	13.8	A	111	A	9.6	A	7.0	A	8.9	A
USGS	02336240	2020-04-01 12:45	EDT	3.78	A	27.5	A	14.0	A	111	A	9.7	A	7.0	A	8.8	A
USGS	02336240	2020-04-01 13:00	EDT	3.78	A	27.5	A	14.1	A	111	A	9.7	A	7.1	A	8.6	A
USGS	02336240	2020-04-01 13:15	EDT	3.77	A	26.9	A	14.2	A	112	A	9.8	A	7.1	A	8.6	A
USGS	02336240	2020-04-01 13:30	EDT	3.77	A	26.9	A	14.1	A	112	A	9.8	A	7.0	A	8.4	A
USGS	02336240	2020-04-01 13:45	EDT	3.77	A	26.9	A	14.2	A	112	A	9.8	A	7.1	A	8.2	A
USGS	02336240	2020-04-01 14:00	EDT	3.77	A	26.9	A	14.3	A	113	A	9.9	A	7.1	A	8.3	A
USGS	02336240	2020-04-01 14:15	EDT	3.77	A	26.9	A	14.6	A	113	A	9.9	A	7.1	A	8.1	A
USGS	02336240	2020-04-01 14:30	EDT	3.77	A	26.9	A	14.8	A	113	A	9.9	A	7.1	A	8.0	A
USGS	02336240	2020-04-01 14:45	EDT	3.77	A	26.9	A	14.9	A	113	A	10.0	A	7.1	A	7.8	A
USGS	02336240	2020-04-01 15:00	EDT	3.77	A	26.9	A	15.0	A	114	A	10.0	A	7.1	A	8.2	A
USGS	02336240	2020-04-01 15:15	EDT	3.77	A	26.9	A	15.1	A	114	A	10.0	A	7.1	A	7.6	A
USGS	02336240	2020-04-01 15:30	EDT	3.77	A	26.9	A	15.2	A	114	A	10.0	A	7.2	A	7.6	A
USGS	02336240	2020-04-01 15:45	EDT	3.77	A	26.9	A	15.3	A	115	A	10.0	A	7.1	A	7.4	A
USGS	02336240	2020-04-01 16:00	EDT	3.76	A	26.2	A	15.3	A	115	A	10.0	A	7.1	A	7.2	A
USGS	02336240	2020-04-01 16:15	EDT	3.76	A	26.2	A	15.3	A	115	A	10.0	A	7.2	A	7.4	A
